timestamp,lat,lon,alt_m,speed_m_s
2024-01-01T09:15:32Z,48.314172,2.671877,33.957,28.974
2024-01-01T09:15:33Z,48.313912,2.671903,34.254,29.050
2024-01-01T09:15:34Z,48.313651,2.671923,36.711,29.440
2024-01-01T09:15:35Z,48.313386,2.671938,34.841,29.262
2024-01-01T09:15:36Z,48.313122,2.671947,34.169,29.131
2024-01-01T09:15:37Z,48.312860,2.671961,32.264,29.163
2024-01-01T09:15:38Z,48.312598,2.671975,37.272,29.475
2024-01-01T09:15:39Z,48.312333,2.671987,36.754,29.321
2024-01-01T09:15:40Z,48.312069,2.671995,34.518,29.367
2024-01-01T09:15:41Z,48.311805,2.672008,33.958,29.221
2024-01-01T09:15:42Z,48.311542,2.672018,35.299,29.133
2024-01-01T09:15:43Z,48.311280,2.672029,37.718,29.164
2024-01-01T09:15:44Z,48.311018,2.672041,37.845,29.033
2024-01-01T09:15:45Z,48.310757,2.672065,31.642,28.847
2024-01-01T09:15:46Z,48.310498,2.672087,31.264,28.854
2024-01-01T09:15:47Z,48.310238,2.672103,34.030,28.943
2024-01-01T09:15:48Z,48.309978,2.672117,34.771,28.605
2024-01-01T09:15:49Z,48.309721,2.672133,34.098,28.895
2024-01-01T09:15:50Z,48.309461,2.672150,35.683,28.952
2024-01-01T09:15:51Z,48.309200,2.672167,35.748,28.676
2024-01-01T09:15:52Z,48.308943,2.672189,33.993,28.795
2024-01-01T09:15:53Z,48.308684,2.672212,34.625,28.521
2024-01-01T09:15:54Z,48.308428,2.672235,33.270,28.214
2024-01-01T09:15:55Z,48.308175,2.672263,35.568,28.093
2024-01-01T09:15:56Z,48.307923,2.672292,35.196,28.374
2024-01-01T09:15:57Z,48.307668,2.672326,37.652,28.198
2024-01-01T09:15:58Z,48.307415,2.672361,35.428,28.798
2024-01-01T09:15:59Z,48.307157,2.672397,35.596,28.760
2024-01-01T09:16:00Z,48.306900,2.672438,33.849,29.027
2024-01-01T09:16:01Z,48.306640,2.672482,33.495,29.052
2024-01-01T09:16:02Z,48.306380,2.672519,38.311,29.081
2024-01-01T09:16:03Z,48.306119,2.672552,35.633,29.055
2024-01-01T09:16:04Z,48.305859,2.672586,36.707,28.827
2024-01-01T09:16:05Z,48.305600,2.672623,37.586,28.889
2024-01-01T09:16:06Z,48.305342,2.672661,35.229,28.623
2024-01-01T09:16:07Z,48.305085,2.672696,35.894,28.829
2024-01-01T09:16:08Z,48.304827,2.672733,37.284,28.875
2024-01-01T09:16:09Z,48.304568,2.672772,32.472,28.877
2024-01-01T09:16:10Z,48.304310,2.672809,34.544,28.705
2024-01-01T09:16:11Z,48.304052,2.672844,33.141,29.012
2024-01-01T09:16:12Z,48.303792,2.672876,35.199,28.832
2024-01-01T09:16:13Z,48.303533,2.672905,35.818,28.372
2024-01-01T09:16:14Z,48.303279,2.672937,35.719,29.172
2024-01-01T09:16:15Z,48.303017,2.672960,35.208,29.307
2024-01-01T09:16:16Z,48.302753,2.672984,35.370,29.416
2024-01-01T09:16:17Z,48.302489,2.673011,35.856,29.952
2024-01-01T09:16:18Z,48.302220,2.673041,35.541,30.403
2024-01-01T09:16:19Z,48.301947,2.673068,35.007,30.105
2024-01-01T09:16:20Z,48.301677,2.673087,33.347,30.390
2024-01-01T09:16:21Z,48.301404,2.673108,34.770,30.697
2024-01-01T09:16:22Z,48.301127,2.673122,34.668,30.429
2024-01-01T09:16:23Z,48.300854,2.673139,35.314,30.325
2024-01-01T09:16:24Z,48.300581,2.673161,37.828,30.317
2024-01-01T09:16:25Z,48.300309,2.673186,35.536,30.183
2024-01-01T09:16:26Z,48.300038,2.673215,32.524,29.818
2024-01-01T09:16:27Z,48.299771,2.673247,33.275,29.832
2024-01-01T09:16:28Z,48.299503,2.673283,36.972,29.827
2024-01-01T09:16:29Z,48.299236,2.673322,33.908,29.739
2024-01-01T09:16:30Z,48.298970,2.673361,34.833,29.415
2024-01-01T09:16:31Z,48.298706,2.673405,34.254,29.499
2024-01-01T09:16:32Z,48.298442,2.673446,32.355,29.607
2024-01-01T09:16:33Z,48.298177,2.673489,34.182,29.483
2024-01-01T09:16:34Z,48.297913,2.673522,35.549,29.220
2024-01-01T09:16:35Z,48.297651,2.673551,36.370,29.652
2024-01-01T09:16:36Z,48.297384,2.673574,35.447,29.640
2024-01-01T09:16:37Z,48.297118,2.673597,35.295,29.464
2024-01-01T09:16:38Z,48.296853,2.673619,34.489,29.927
2024-01-01T09:16:39Z,48.296584,2.673639,31.838,30.276
2024-01-01T09:16:40Z,48.296312,2.673665,34.678,30.254
2024-01-01T09:16:41Z,48.296041,2.673695,36.276,29.930
2024-01-01T09:16:42Z,48.295772,2.673729,35.136,29.791
2024-01-01T09:16:43Z,48.295505,2.673758,38.592,29.673
2024-01-01T09:16:44Z,48.295238,2.673785,32.872,29.440
2024-01-01T09:16:45Z,48.294974,2.673815,33.657,29.038
2024-01-01T09:16:46Z,48.294713,2.673842,35.272,28.965
2024-01-01T09:16:47Z,48.294453,2.673869,33.825,29.140
2024-01-01T09:16:48Z,48.294192,2.673896,35.527,28.680
2024-01-01T09:16:49Z,48.293934,2.673921,32.497,28.843
2024-01-01T09:16:50Z,48.293675,2.673941,34.222,28.898
2024-01-01T09:16:51Z,48.293415,2.673962,34.746,29.275
2024-01-01T09:16:52Z,48.293152,2.673984,34.391,29.401
2024-01-01T09:16:53Z,48.292888,2.674010,36.412,29.561
2024-01-01T09:16:54Z,48.292623,2.674037,36.300,29.658
2024-01-01T09:16:55Z,48.292356,2.674060,34.856,29.783
2024-01-01T09:16:56Z,48.292088,2.674081,34.696,29.616
2024-01-01T09:16:57Z,48.291822,2.674100,34.392,29.613
2024-01-01T09:16:58Z,48.291556,2.674113,37.438,29.794
2024-01-01T09:16:59Z,48.291288,2.674131,35.056,29.680
2024-01-01T09:17:00Z,48.291021,2.674158,36.657,29.727
2024-01-01T09:17:01Z,48.290754,2.674179,34.944,30.346
2024-01-01T09:17:02Z,48.290482,2.674201,35.033,30.155
2024-01-01T09:17:03Z,48.290210,2.674220,31.662,30.026
2024-01-01T09:17:04Z,48.289941,2.674244,37.765,30.012
2024-01-01T09:17:05Z,48.289671,2.674271,35.061,30.107
2024-01-01T09:17:06Z,48.289401,2.674297,34.757,29.776
2024-01-01T09:17:07Z,48.289133,2.674320,36.319,30.159
2024-01-01T09:17:08Z,48.288862,2.674345,34.928,30.549
2024-01-01T09:17:09Z,48.288588,2.674371,33.537,30.489
2024-01-01T09:17:10Z,48.288314,2.674400,35.679,30.586
2024-01-01T09:17:11Z,48.288040,2.674436,33.838,30.545
2024-01-01T09:17:12Z,48.287766,2.674470,35.378,30.543
2024-01-01T09:17:13Z,48.287492,2.674504,34.736,30.255
2024-01-01T09:17:14Z,48.287221,2.674535,32.083,30.293
2024-01-01T09:17:15Z,48.286949,2.674565,36.309,30.327
2024-01-01T09:17:16Z,48.286676,2.674595,34.086,30.346
2024-01-01T09:17:17Z,48.286404,2.674629,35.757,30.403
2024-01-01T09:17:18Z,48.286132,2.674665,37.911,30.150
2024-01-01T09:17:19Z,48.285861,2.674703,36.456,29.870
2024-01-01T09:17:20Z,48.285594,2.674744,33.870,29.948
2024-01-01T09:17:21Z,48.285326,2.674786,35.900,30.053
2024-01-01T09:17:22Z,48.285057,2.674824,36.586,30.013
2024-01-01T09:17:23Z,48.284788,2.674869,33.257,30.272
2024-01-01T09:17:24Z,48.284517,2.674912,34.100,30.799
2024-01-01T09:17:25Z,48.284241,2.674954,31.967,30.717
2024-01-01T09:17:26Z,48.283967,2.675003,39.128,30.870
2024-01-01T09:17:27Z,48.283691,2.675046,33.443,30.500
2024-01-01T09:17:28Z,48.283418,2.675094,36.633,30.990
2024-01-01T09:17:29Z,48.283141,2.675144,35.016,30.827
2024-01-01T09:17:30Z,48.282865,2.675186,34.322,31.109
2024-01-01T09:17:31Z,48.282586,2.675223,36.353,31.257
2024-01-01T09:17:32Z,48.282306,2.675257,36.383,31.190
2024-01-01T09:17:33Z,48.282026,2.675292,31.959,30.706
2024-01-01T09:17:34Z,48.281751,2.675331,34.754,30.771
2024-01-01T09:17:35Z,48.281475,2.675374,37.068,30.360
2024-01-01T09:17:36Z,48.281204,2.675418,37.001,30.358
2024-01-01T09:17:37Z,48.280932,2.675467,35.540,30.282
2024-01-01T09:17:38Z,48.280661,2.675511,33.705,30.385
2024-01-01T09:17:39Z,48.280389,2.675547,36.427,29.864
2024-01-01T09:17:40Z,48.280121,2.675584,35.533,29.837
2024-01-01T09:17:41Z,48.279855,2.675628,36.471,29.125
2024-01-01T09:17:42Z,48.279594,2.675672,35.563,29.404
2024-01-01T09:17:43Z,48.279332,2.675726,36.821,28.957
2024-01-01T09:17:44Z,48.279074,2.675786,33.263,29.564
2024-01-01T09:17:45Z,48.278812,2.675849,36.674,29.844
2024-01-01T09:17:46Z,48.278547,2.675916,33.595,30.117
2024-01-01T09:17:47Z,48.278279,2.675983,34.396,30.203
2024-01-01T09:17:48Z,48.278011,2.676052,33.729,30.626
2024-01-01T09:17:49Z,48.277739,2.676118,36.073,30.606
2024-01-01T09:17:50Z,48.277468,2.676192,36.090,30.816
2024-01-01T09:17:51Z,48.277195,2.676267,35.106,30.934
2024-01-01T09:17:52Z,48.276922,2.676342,33.255,30.980
2024-01-01T09:17:53Z,48.276648,2.676426,35.776,31.227
2024-01-01T09:17:54Z,48.276372,2.676505,36.551,31.208
2024-01-01T09:17:55Z,48.276097,2.676586,33.839,31.196
2024-01-01T09:17:56Z,48.275822,2.676671,30.189,31.254
2024-01-01T09:17:57Z,48.275546,2.676756,35.840,31.467
2024-01-01T09:17:58Z,48.275269,2.676843,34.077,31.368
2024-01-01T09:17:59Z,48.274992,2.676926,33.538,31.178
2024-01-01T09:18:00Z,48.274718,2.677014,33.926,30.981
2024-01-01T09:18:01Z,48.274446,2.677107,34.060,30.995
2024-01-01T09:18:02Z,48.274174,2.677205,33.617,30.959
2024-01-01T09:18:03Z,48.273904,2.677302,36.454,30.667
2024-01-01T09:18:04Z,48.273636,2.677403,35.696,31.547
2024-01-01T09:18:05Z,48.273361,2.677508,36.495,31.394
2024-01-01T09:18:06Z,48.273087,2.677614,36.459,31.150
2024-01-01T09:18:07Z,48.272816,2.677719,35.773,31.135
2024-01-01T09:18:08Z,48.272543,2.677820,33.349,31.206
2024-01-01T09:18:09Z,48.272271,2.677921,36.609,30.553
2024-01-01T09:18:10Z,48.272003,2.678016,35.026,30.993
2024-01-01T09:18:11Z,48.271732,2.678115,35.317,31.297
2024-01-01T09:18:12Z,48.271459,2.678218,36.362,30.918
2024-01-01T09:18:13Z,48.271189,2.678322,35.829,31.317
2024-01-01T09:18:14Z,48.270918,2.678434,33.659,31.302
2024-01-01T09:18:15Z,48.270646,2.678546,30.734,31.128
2024-01-01T09:18:16Z,48.270376,2.678661,31.298,31.227
2024-01-01T09:18:17Z,48.270106,2.678777,36.087,31.513
2024-01-01T09:18:18Z,48.269834,2.678898,33.099,31.262
2024-01-01T09:18:19Z,48.269565,2.679021,34.736,31.660
2024-01-01T09:18:20Z,48.269292,2.679145,36.022,31.462
2024-01-01T09:18:21Z,48.269021,2.679268,33.948,31.244
2024-01-01T09:18:22Z,48.268752,2.679389,34.803,31.498
2024-01-01T09:18:23Z,48.268480,2.679508,35.574,31.379
2024-01-01T09:18:24Z,48.268208,2.679622,36.553,31.007
2024-01-01T09:18:25Z,48.267938,2.679727,32.992,31.263
2024-01-01T09:18:26Z,48.267665,2.679832,36.938,31.499
2024-01-01T09:18:27Z,48.267391,2.679943,34.760,31.542
2024-01-01T09:18:28Z,48.267118,2.680057,38.268,32.030
2024-01-01T09:18:29Z,48.266840,2.680175,33.574,32.040
2024-01-01T09:18:30Z,48.266562,2.680287,35.301,31.621
2024-01-01T09:18:31Z,48.266287,2.680401,33.612,31.667
2024-01-01T09:18:32Z,48.266013,2.680516,31.007,31.316
2024-01-01T09:18:33Z,48.265742,2.680632,34.736,31.010
2024-01-01T09:18:34Z,48.265474,2.680752,36.279,31.024
2024-01-01T09:18:35Z,48.265206,2.680868,36.168,31.930
2024-01-01T09:18:36Z,48.264929,2.680981,34.835,31.573
2024-01-01T09:18:37Z,48.264654,2.681089,35.631,31.651
2024-01-01T09:18:38Z,48.264378,2.681193,34.978,31.975
2024-01-01T09:18:39Z,48.264098,2.681297,33.264,32.078
2024-01-01T09:18:40Z,48.263818,2.681403,34.280,31.514
2024-01-01T09:18:41Z,48.263543,2.681506,35.634,31.724
2024-01-01T09:18:42Z,48.263265,2.681602,36.672,31.666
2024-01-01T09:18:43Z,48.262987,2.681699,35.847,31.315
2024-01-01T09:18:44Z,48.262713,2.681797,35.631,31.540
2024-01-01T09:18:45Z,48.262436,2.681892,32.936,31.770
2024-01-01T09:18:46Z,48.262157,2.681986,35.405,31.365
2024-01-01T09:18:47Z,48.261883,2.682088,35.520,31.299
2024-01-01T09:18:48Z,48.261610,2.682191,34.647,31.555
2024-01-01T09:18:49Z,48.261335,2.682298,33.518,31.827
2024-01-01T09:18:50Z,48.261058,2.682407,35.765,31.586
2024-01-01T09:18:51Z,48.260782,2.682507,35.899,32.230
2024-01-01T09:18:52Z,48.260501,2.682615,36.063,32.503
2024-01-01T09:18:53Z,48.260218,2.682727,36.740,32.247
2024-01-01T09:18:54Z,48.259938,2.682843,33.221,31.701
2024-01-01T09:18:55Z,48.259664,2.682962,35.253,31.653
2024-01-01T09:18:56Z,48.259390,2.683081,35.444,31.433
2024-01-01T09:18:57Z,48.259120,2.683206,35.224,31.229
2024-01-01T09:18:58Z,48.258850,2.683323,33.682,31.424
2024-01-01T09:18:59Z,48.258579,2.683447,30.226,31.527
2024-01-01T09:19:00Z,48.258309,2.683577,36.787,31.570
2024-01-01T09:19:01Z,48.258040,2.683712,33.402,31.865
2024-01-01T09:19:02Z,48.257767,2.683847,32.768,31.953
2024-01-01T09:19:03Z,48.257496,2.683988,37.486,31.858
2024-01-01T09:19:04Z,48.257223,2.684124,36.503,31.899
2024-01-01T09:19:05Z,48.256950,2.684257,36.170,31.858
2024-01-01T09:19:06Z,48.256678,2.684389,34.391,31.786
2024-01-01T09:19:07Z,48.256405,2.684521,33.685,32.259
2024-01-01T09:19:08Z,48.256128,2.684651,35.229,32.319
2024-01-01T09:19:09Z,48.255852,2.684788,34.604,32.376
2024-01-01T09:19:10Z,48.255576,2.684929,33.365,32.552
2024-01-01T09:19:11Z,48.255298,2.685068,35.706,32.144
2024-01-01T09:19:12Z,48.255023,2.685204,36.970,32.028
2024-01-01T09:19:13Z,48.254751,2.685345,35.036,32.019
2024-01-01T09:19:14Z,48.254478,2.685485,37.123,31.920
2024-01-01T09:19:15Z,48.254207,2.685626,37.159,32.085
2024-01-01T09:19:16Z,48.253934,2.685768,34.983,32.185
2024-01-01T09:19:17Z,48.253660,2.685910,35.000,31.991
2024-01-01T09:19:18Z,48.253390,2.686060,31.843,31.839
2024-01-01T09:19:19Z,48.253120,2.686206,33.403,31.499
2024-01-01T09:19:20Z,48.252856,2.686359,37.018,31.415
2024-01-01T09:19:21Z,48.252592,2.686512,35.653,31.391
2024-01-01T09:19:22Z,48.252329,2.686669,35.445,31.336
2024-01-01T09:19:23Z,48.252066,2.686819,37.298,31.521
2024-01-01T09:19:24Z,48.251801,2.686970,34.341,32.012
2024-01-01T09:19:25Z,48.251530,2.687118,36.007,32.204
2024-01-01T09:19:26Z,48.251258,2.687269,35.870,32.524
2024-01-01T09:19:27Z,48.250984,2.687423,35.300,32.714
2024-01-01T09:19:28Z,48.250705,2.687567,35.566,32.695
2024-01-01T09:19:29Z,48.250426,2.687707,33.928,32.543
2024-01-01T09:19:30Z,48.250150,2.687852,38.067,32.466
2024-01-01T09:19:31Z,48.249872,2.687990,31.500,32.401
2024-01-01T09:19:32Z,48.249595,2.688123,31.633,31.906
2024-01-01T09:19:33Z,48.249322,2.688260,34.934,31.603
2024-01-01T09:19:34Z,48.249052,2.688393,32.597,31.945
2024-01-01T09:19:35Z,48.248779,2.688528,32.986,31.824
2024-01-01T09:19:36Z,48.248505,2.688655,35.914,31.718
2024-01-01T09:19:37Z,48.248232,2.688777,34.199,31.990
2024-01-01T09:19:38Z,48.247954,2.688892,36.614,32.471
2024-01-01T09:19:39Z,48.247672,2.689007,35.620,32.583
2024-01-01T09:19:40Z,48.247389,2.689124,33.087,32.565
2024-01-01T09:19:41Z,48.247107,2.689242,32.298,32.353
2024-01-01T09:19:42Z,48.246827,2.689361,34.116,32.509
2024-01-01T09:19:43Z,48.246545,2.689478,34.907,32.570
2024-01-01T09:19:44Z,48.246262,2.689596,34.878,32.156
2024-01-01T09:19:45Z,48.245984,2.689713,36.642,32.490
2024-01-01T09:19:46Z,48.245701,2.689824,39.029,32.814
2024-01-01T09:19:47Z,48.245415,2.689938,37.560,32.580
2024-01-01T09:19:48Z,48.245134,2.690060,38.211,32.371
2024-01-01T09:19:49Z,48.244853,2.690180,36.573,32.352
2024-01-01T09:19:50Z,48.244574,2.690300,31.651,31.822
2024-01-01T09:19:51Z,48.244298,2.690420,34.090,31.737
2024-01-01T09:19:52Z,48.244024,2.690537,35.024,31.960
2024-01-01T09:19:53Z,48.243747,2.690654,34.834,32.110
2024-01-01T09:19:54Z,48.243467,2.690765,37.412,32.226
2024-01-01T09:19:55Z,48.243187,2.690878,36.060,32.752
2024-01-01T09:19:56Z,48.242903,2.690993,37.012,32.412
2024-01-01T09:19:57Z,48.242621,2.691105,34.247,32.585
2024-01-01T09:19:58Z,48.242337,2.691219,35.010,32.576
2024-01-01T09:19:59Z,48.242054,2.691332,34.477,32.767
2024-01-01T09:20:00Z,48.241769,2.691448,36.078,32.051
2024-01-01T09:20:01Z,48.241492,2.691566,35.964,32.429
2024-01-01T09:20:02Z,48.241211,2.691684,35.939,32.267
2024-01-01T09:20:03Z,48.240932,2.691804,35.006,31.951
2024-01-01T09:20:04Z,48.240655,2.691922,32.348,31.650
2024-01-01T09:20:05Z,48.240382,2.692044,35.613,31.571
2024-01-01T09:20:06Z,48.240110,2.692169,37.179,31.760
2024-01-01T09:20:07Z,48.239837,2.692294,34.739,31.430
2024-01-01T09:20:08Z,48.239566,2.692418,34.371,31.570
2024-01-01T09:20:09Z,48.239296,2.692550,36.454,31.410
2024-01-01T09:20:10Z,48.239027,2.692678,34.993,31.483
2024-01-01T09:20:11Z,48.238756,2.692807,34.552,31.525
2024-01-01T09:20:12Z,48.238487,2.692940,32.635,31.865
2024-01-01T09:20:13Z,48.238215,2.693078,37.761,32.042
2024-01-01T09:20:14Z,48.237943,2.693221,36.048,32.571
2024-01-01T09:20:15Z,48.237668,2.693372,33.769,32.977
2024-01-01T09:20:16Z,48.237390,2.693529,35.349,32.717
2024-01-01T09:20:17Z,48.237114,2.693682,34.267,32.536
2024-01-01T09:20:18Z,48.236839,2.693834,36.608,31.911
2024-01-01T09:20:19Z,48.236570,2.693986,35.455,31.937
2024-01-01T09:20:20Z,48.236301,2.694136,35.737,31.392
2024-01-01T09:20:21Z,48.236037,2.694286,33.127,31.354
2024-01-01T09:20:22Z,48.235773,2.694439,34.939,31.535
2024-01-01T09:20:23Z,48.235509,2.694596,34.869,32.237
2024-01-01T09:20:24Z,48.235239,2.694755,31.754,32.021
2024-01-01T09:20:25Z,48.234972,2.694916,35.330,32.443
2024-01-01T09:20:26Z,48.234701,2.695081,36.052,32.730
2024-01-01T09:20:27Z,48.234430,2.695252,33.086,32.871
2024-01-01T09:20:28Z,48.234157,2.695424,36.405,32.653
2024-01-01T09:20:29Z,48.233886,2.695597,33.634,32.495
2024-01-01T09:20:30Z,48.233619,2.695773,34.098,32.734
2024-01-01T09:20:31Z,48.233349,2.695952,37.186,33.064
2024-01-01T09:20:32Z,48.233078,2.696134,34.662,32.536
2024-01-01T09:20:33Z,48.232810,2.696313,33.978,32.753
2024-01-01T09:20:34Z,48.232542,2.696496,33.369,32.938
2024-01-01T09:20:35Z,48.232269,2.696672,32.873,32.819
2024-01-01T09:20:36Z,48.231998,2.696846,33.466,32.058
2024-01-01T09:20:37Z,48.231734,2.697021,34.788,32.378
2024-01-01T09:20:38Z,48.231467,2.697198,34.023,32.236
2024-01-01T09:20:39Z,48.231201,2.697371,34.646,32.251
2024-01-01T09:20:40Z,48.230933,2.697539,35.862,32.078
2024-01-01T09:20:41Z,48.230667,2.697706,33.924,32.059
2024-01-01T09:20:42Z,48.230401,2.697875,33.997,31.604
2024-01-01T09:20:43Z,48.230138,2.698039,34.317,31.667
2024-01-01T09:20:44Z,48.229876,2.698206,34.268,31.776
2024-01-01T09:20:45Z,48.229614,2.698376,35.129,31.961
2024-01-01T09:20:46Z,48.229352,2.698554,35.333,32.272
2024-01-01T09:20:47Z,48.229087,2.698734,34.448,32.702
2024-01-01T09:20:48Z,48.228818,2.698913,33.299,32.805
2024-01-01T09:20:49Z,48.228548,2.699093,33.312,32.827
2024-01-01T09:20:50Z,48.228277,2.699270,38.688,32.661
2024-01-01T09:20:51Z,48.228008,2.699448,33.141,32.496
2024-01-01T09:20:52Z,48.227739,2.699619,35.383,32.461
2024-01-01T09:20:53Z,48.227471,2.699796,36.236,32.218
2024-01-01T09:20:54Z,48.227206,2.699970,33.991,32.224
2024-01-01T09:20:55Z,48.226939,2.700142,34.752,32.594
2024-01-01T09:20:56Z,48.226670,2.700317,35.332,32.612
2024-01-01T09:20:57Z,48.226401,2.700493,32.437,32.888
2024-01-01T09:20:58Z,48.226131,2.700675,36.315,32.689
2024-01-01T09:20:59Z,48.225862,2.700854,35.298,32.794
2024-01-01T09:21:00Z,48.225591,2.701029,36.473,32.578
2024-01-01T09:21:01Z,48.225322,2.701203,37.130,32.345
2024-01-01T09:21:02Z,48.225053,2.701373,34.216,32.003
2024-01-01T09:21:03Z,48.224789,2.701543,33.693,32.229
2024-01-01T09:21:04Z,48.224523,2.701717,34.774,32.050
2024-01-01T09:21:05Z,48.224260,2.701895,34.481,31.682
2024-01-01T09:21:06Z,48.224000,2.702071,35.811,31.633
2024-01-01T09:21:07Z,48.223742,2.702251,34.350,31.643
2024-01-01T09:21:08Z,48.223484,2.702432,36.953,31.757
2024-01-01T09:21:09Z,48.223225,2.702615,33.204,31.578
2024-01-01T09:21:10Z,48.222969,2.702799,34.265,31.878
2024-01-01T09:21:11Z,48.222710,2.702986,35.889,32.163
2024-01-01T09:21:12Z,48.222447,2.703166,35.245,32.142
2024-01-01T09:21:13Z,48.222183,2.703343,32.215,31.564
2024-01-01T09:21:14Z,48.221924,2.703520,33.247,31.926
2024-01-01T09:21:15Z,48.221664,2.703702,37.864,31.730
2024-01-01T09:21:16Z,48.221403,2.703877,34.535,31.434
2024-01-01T09:21:17Z,48.221144,2.704048,35.253,31.544
2024-01-01T09:21:18Z,48.220885,2.704223,37.699,32.103
2024-01-01T09:21:19Z,48.220622,2.704403,31.821,32.025
2024-01-01T09:21:20Z,48.220359,2.704577,32.721,32.500
2024-01-01T09:21:21Z,48.220091,2.704755,35.979,33.033
2024-01-01T09:21:22Z,48.219819,2.704935,33.108,33.184
2024-01-01T09:21:23Z,48.219546,2.705115,35.644,33.031
2024-01-01T09:21:24Z,48.219274,2.705295,35.461,32.543
2024-01-01T09:21:25Z,48.219007,2.705477,37.341,32.219
2024-01-01T09:21:26Z,48.218742,2.705654,34.989,31.984
2024-01-01T09:21:27Z,48.218478,2.705827,36.266,31.593
2024-01-01T09:21:28Z,48.218217,2.705995,34.045,31.371
2024-01-01T09:21:29Z,48.217957,2.706162,34.742,31.617
2024-01-01T09:21:30Z,48.217694,2.706324,34.691,31.436
2024-01-01T09:21:31Z,48.217432,2.706482,35.883,31.418
2024-01-01T09:21:32Z,48.217168,2.706636,35.457,31.505
2024-01-01T09:21:33Z,48.216904,2.706790,33.600,32.043
2024-01-01T09:21:34Z,48.216633,2.706939,38.253,32.184
2024-01-01T09:21:35Z,48.216360,2.707084,34.618,32.479
2024-01-01T09:21:36Z,48.216084,2.707230,36.238,32.298
2024-01-01T09:21:37Z,48.215811,2.707379,34.756,32.510
2024-01-01T09:21:38Z,48.215535,2.707526,36.609,32.162
2024-01-01T09:21:39Z,48.215262,2.707671,34.048,31.646
2024-01-01T09:21:40Z,48.214996,2.707821,34.759,31.597
2024-01-01T09:21:41Z,48.214730,2.707975,35.433,31.632
2024-01-01T09:21:42Z,48.214465,2.708131,36.389,30.991
2024-01-01T09:21:43Z,48.214206,2.708284,31.862,31.326
2024-01-01T09:21:44Z,48.213943,2.708438,34.579,31.265
2024-01-01T09:21:45Z,48.213680,2.708587,33.560,31.349
2024-01-01T09:21:46Z,48.213415,2.708732,33.713,31.743
2024-01-01T09:21:47Z,48.213145,2.708874,35.427,31.995
2024-01-01T09:21:48Z,48.212874,2.709018,38.346,31.843
2024-01-01T09:21:49Z,48.212602,2.709153,36.841,32.116
2024-01-01T09:21:50Z,48.212328,2.709292,36.042,32.231
2024-01-01T09:21:51Z,48.212053,2.709430,36.630,31.960
2024-01-01T09:21:52Z,48.211781,2.709571,34.973,32.076
2024-01-01T09:21:53Z,48.211507,2.709707,34.792,31.711
2024-01-01T09:21:54Z,48.211236,2.709842,38.446,31.474
2024-01-01T09:21:55Z,48.210967,2.709977,35.748,31.122
2024-01-01T09:21:56Z,48.210699,2.710098,36.086,31.234
2024-01-01T09:21:57Z,48.210430,2.710221,34.235,31.454
2024-01-01T09:21:58Z,48.210160,2.710345,37.037,31.435
2024-01-01T09:21:59Z,48.209888,2.710466,35.557,31.203
2024-01-01T09:22:00Z,48.209619,2.710585,34.871,31.212
2024-01-01T09:22:01Z,48.209350,2.710708,35.330,30.633
2024-01-01T09:22:02Z,48.209087,2.710829,35.693,30.578
2024-01-01T09:22:03Z,48.208824,2.710952,34.957,30.920
2024-01-01T09:22:04Z,48.208557,2.711071,35.380,31.470
2024-01-01T09:22:05Z,48.208286,2.711191,38.665,31.609
2024-01-01T09:22:06Z,48.208013,2.711313,36.672,32.134
2024-01-01T09:22:07Z,48.207735,2.711431,34.966,31.861
2024-01-01T09:22:08Z,48.207459,2.711548,33.515,31.707
2024-01-01T09:22:09Z,48.207183,2.711661,34.930,31.864
2024-01-01T09:22:10Z,48.206908,2.711782,33.160,31.386
2024-01-01T09:22:11Z,48.206638,2.711905,33.645,31.264
2024-01-01T09:22:12Z,48.206369,2.712031,36.699,31.449
2024-01-01T09:22:13Z,48.206100,2.712162,37.116,31.149
2024-01-01T09:22:14Z,48.205834,2.712293,34.537,30.944
2024-01-01T09:22:15Z,48.205570,2.712426,33.439,30.915
2024-01-01T09:22:16Z,48.205305,2.712554,33.248,31.079
2024-01-01T09:22:17Z,48.205039,2.712685,36.467,30.976
2024-01-01T09:22:18Z,48.204775,2.712821,35.940,30.988
2024-01-01T09:22:19Z,48.204511,2.712953,36.907,30.539
2024-01-01T09:22:20Z,48.204251,2.713090,33.264,31.127
2024-01-01T09:22:21Z,48.203986,2.713224,36.162,30.922
2024-01-01T09:22:22Z,48.203721,2.713353,36.141,31.110
2024-01-01T09:22:23Z,48.203454,2.713478,34.367,31.521
2024-01-01T09:22:24Z,48.203184,2.713609,36.038,32.102
2024-01-01T09:22:25Z,48.202909,2.713744,34.429,32.015
2024-01-01T09:22:26Z,48.202638,2.713888,37.115,32.081
2024-01-01T09:22:27Z,48.202367,2.714037,34.170,32.414
2024-01-01T09:22:28Z,48.202092,2.714182,38.171,32.550
2024-01-01T09:22:29Z,48.201815,2.714328,34.964,32.434
2024-01-01T09:22:30Z,48.201541,2.714476,34.525,32.377
2024-01-01T09:22:31Z,48.201267,2.714626,34.175,32.105
2024-01-01T09:22:32Z,48.200994,2.714771,37.138,31.745
2024-01-01T09:22:33Z,48.200726,2.714916,33.469,31.435
2024-01-01T09:22:34Z,48.200459,2.715058,36.142,31.224
