timestamp,exhaust_flow_kg_s,nox_mg_s,pn_1_s,veh_speed_m_s
2024-01-01T09:09:51Z,0.8480,142.64,212254,27.479
2024-01-01T09:09:52Z,0.8533,127.67,200316,27.186
2024-01-01T09:09:53Z,0.8371,127.00,213284,27.198
2024-01-01T09:09:54Z,0.8464,133.16,240694,27.530
2024-01-01T09:09:55Z,0.8467,135.37,240825,27.828
2024-01-01T09:09:56Z,0.8598,132.12,253410,28.206
2024-01-01T09:09:57Z,0.8578,122.35,222165,28.363
2024-01-01T09:09:58Z,0.8806,131.91,210065,28.279
2024-01-01T09:09:59Z,0.8613,127.48,218136,28.050
2024-01-01T09:10:00Z,0.8696,124.30,215791,28.039
2024-01-01T09:10:01Z,0.8547,137.69,237503,28.112
2024-01-01T09:10:02Z,0.8706,127.48,231569,28.272
2024-01-01T09:10:03Z,0.8716,137.21,224946,28.421
2024-01-01T09:10:04Z,0.8735,148.40,253605,28.860
2024-01-01T09:10:05Z,0.8876,134.30,210309,28.995
2024-01-01T09:10:06Z,0.8942,136.24,254168,29.272
2024-01-01T09:10:07Z,0.8623,132.10,225000,28.931
2024-01-01T09:10:08Z,0.8819,134.74,202640,28.806
2024-01-01T09:10:09Z,0.8851,131.16,218874,28.512
2024-01-01T09:10:10Z,0.8550,124.95,221700,28.517
2024-01-01T09:10:11Z,0.8626,132.72,207182,28.401
2024-01-01T09:10:12Z,0.8729,134.93,215001,28.351
2024-01-01T09:10:13Z,0.8657,125.02,201103,28.332
2024-01-01T09:10:14Z,0.8705,140.27,223940,28.433
2024-01-01T09:10:15Z,0.8668,130.92,207288,28.080
2024-01-01T09:10:16Z,0.8468,125.73,232160,28.161
2024-01-01T09:10:17Z,0.8580,141.12,207202,28.211
2024-01-01T09:10:18Z,0.8696,135.98,245266,28.444
2024-01-01T09:10:19Z,0.8502,131.80,218218,28.518
2024-01-01T09:10:20Z,0.8866,127.51,219693,28.741
2024-01-01T09:10:21Z,0.8758,131.42,240615,28.998
2024-01-01T09:10:22Z,0.9031,131.20,243972,29.331
2024-01-01T09:10:23Z,0.8741,139.29,211245,29.351
2024-01-01T09:10:24Z,0.8930,134.40,247803,29.628
2024-01-01T09:10:25Z,0.8921,143.42,245881,29.715
2024-01-01T09:10:26Z,0.8758,137.82,218336,29.344
2024-01-01T09:10:27Z,0.8847,129.14,206548,28.888
2024-01-01T09:10:28Z,0.8695,126.07,219490,28.823
2024-01-01T09:10:29Z,0.8692,133.67,213661,28.344
2024-01-01T09:10:30Z,0.8639,128.18,223081,28.401
2024-01-01T09:10:31Z,0.8627,118.97,230701,28.365
2024-01-01T09:10:32Z,0.8631,135.09,268358,28.842
2024-01-01T09:10:33Z,0.8611,132.16,214210,28.914
2024-01-01T09:10:34Z,0.8583,138.57,252005,29.238
2024-01-01T09:10:35Z,0.8644,138.22,209164,29.219
2024-01-01T09:10:36Z,0.8897,132.25,227336,29.442
2024-01-01T09:10:37Z,0.8814,137.39,232480,29.159
2024-01-01T09:10:38Z,0.8781,138.25,258755,29.604
2024-01-01T09:10:39Z,0.9017,139.40,241410,29.701
2024-01-01T09:10:40Z,0.8971,139.13,248352,29.781
2024-01-01T09:10:41Z,0.8831,133.98,220010,29.939
2024-01-01T09:10:42Z,0.8918,135.90,234751,30.012
2024-01-01T09:10:43Z,0.8882,131.18,227289,29.446
2024-01-01T09:10:44Z,0.8686,133.14,214905,29.021
2024-01-01T09:10:45Z,0.8786,133.49,225710,28.921
2024-01-01T09:10:46Z,0.8531,137.56,211528,28.675
2024-01-01T09:10:47Z,0.8618,120.44,209233,28.686
2024-01-01T09:10:48Z,0.8679,140.50,219640,28.633
2024-01-01T09:10:49Z,0.8686,134.72,237513,28.909
2024-01-01T09:10:50Z,0.8749,131.86,247506,29.052
2024-01-01T09:10:51Z,0.8915,137.43,248196,29.155
2024-01-01T09:10:52Z,0.8709,132.44,233342,29.183
2024-01-01T09:10:53Z,0.8904,132.83,206279,28.999
2024-01-01T09:10:54Z,0.8959,139.69,227277,29.191
2024-01-01T09:10:55Z,0.8842,136.22,214169,29.159
2024-01-01T09:10:56Z,0.8850,130.76,235092,29.152
2024-01-01T09:10:57Z,0.8846,139.90,223281,29.208
2024-01-01T09:10:58Z,0.8938,142.99,284039,29.759
2024-01-01T09:10:59Z,0.9055,126.33,205036,29.587
2024-01-01T09:11:00Z,0.8869,140.94,226629,29.677
2024-01-01T09:11:01Z,0.9035,145.41,242975,29.841
2024-01-01T09:11:02Z,0.8996,134.77,234116,29.848
2024-01-01T09:11:03Z,0.9072,137.41,237000,29.679
2024-01-01T09:11:04Z,0.9044,130.00,223693,29.555
2024-01-01T09:11:05Z,0.8802,128.20,222251,29.134
2024-01-01T09:11:06Z,0.8782,133.72,221713,28.800
2024-01-01T09:11:07Z,0.8790,131.54,215422,28.854
2024-01-01T09:11:08Z,0.8718,139.95,204846,28.805
2024-01-01T09:11:09Z,0.8828,130.01,196713,28.546
2024-01-01T09:11:10Z,0.8775,129.56,261231,29.020
2024-01-01T09:11:11Z,0.8738,145.99,256873,29.295
2024-01-01T09:11:12Z,0.8777,134.13,210540,29.051
2024-01-01T09:11:13Z,0.8640,138.13,240037,29.317
2024-01-01T09:11:14Z,0.8890,136.78,251919,29.711
2024-01-01T09:11:15Z,0.8855,125.20,226590,29.493
2024-01-01T09:11:16Z,0.8653,133.09,210552,28.841
2024-01-01T09:11:17Z,0.8984,137.73,223994,28.945
2024-01-01T09:11:18Z,0.8779,135.18,216452,28.669
2024-01-01T09:11:19Z,0.8896,134.09,231801,28.809
2024-01-01T09:11:20Z,0.8924,138.77,277525,29.561
2024-01-01T09:11:21Z,0.9128,150.30,302589,30.408
2024-01-01T09:11:22Z,0.9236,131.34,207272,30.440
2024-01-01T09:11:23Z,0.9048,134.07,218589,30.384
2024-01-01T09:11:24Z,0.8877,139.79,221024,30.358
2024-01-01T09:11:25Z,0.9027,136.68,228026,29.582
2024-01-01T09:11:26Z,0.9089,124.73,217216,29.544
2024-01-01T09:11:27Z,0.8890,132.65,207896,29.385
2024-01-01T09:11:28Z,0.8956,135.57,238423,29.514
2024-01-01T09:11:29Z,0.8809,141.47,237695,29.544
2024-01-01T09:11:30Z,0.8905,141.62,211897,29.206
2024-01-01T09:11:31Z,0.8759,135.33,209349,28.857
2024-01-01T09:11:32Z,0.8876,131.19,242047,29.061
2024-01-01T09:11:33Z,0.8777,130.33,213179,28.961
2024-01-01T09:11:34Z,0.8655,135.35,213263,28.767
2024-01-01T09:11:35Z,0.8799,140.42,291239,29.330
2024-01-01T09:11:36Z,0.9019,131.37,218854,29.428
2024-01-01T09:11:37Z,0.8965,138.44,206217,29.312
2024-01-01T09:11:38Z,0.8911,136.25,237129,29.625
2024-01-01T09:11:39Z,0.8998,127.40,230852,29.565
2024-01-01T09:11:40Z,0.8618,131.65,223705,29.533
2024-01-01T09:11:41Z,0.8973,134.53,226463,29.678
2024-01-01T09:11:42Z,0.9234,142.82,307013,30.562
2024-01-01T09:11:43Z,0.8973,140.68,222050,30.515
2024-01-01T09:11:44Z,0.9279,138.23,256543,30.679
2024-01-01T09:11:45Z,0.9152,138.68,246278,30.864
2024-01-01T09:11:46Z,0.9176,142.27,238483,30.898
2024-01-01T09:11:47Z,0.8874,129.49,222917,29.966
2024-01-01T09:11:48Z,0.8715,136.39,211883,29.349
2024-01-01T09:11:49Z,0.9016,143.25,210663,29.342
2024-01-01T09:11:50Z,0.8866,147.36,230649,29.348
2024-01-01T09:11:51Z,0.8845,132.55,202165,28.796
2024-01-01T09:11:52Z,0.8998,133.40,270300,29.261
2024-01-01T09:11:53Z,0.8797,137.40,259775,29.803
2024-01-01T09:11:54Z,0.8926,137.91,218831,29.641
2024-01-01T09:11:55Z,0.9075,137.34,231244,29.722
2024-01-01T09:11:56Z,0.9028,133.95,265470,30.096
2024-01-01T09:11:57Z,0.8946,134.22,217111,29.997
2024-01-01T09:11:58Z,0.8884,139.66,207823,29.846
2024-01-01T09:11:59Z,0.8969,132.17,215353,29.818
2024-01-01T09:12:00Z,0.8949,136.61,234653,29.927
2024-01-01T09:12:01Z,0.8905,118.82,222850,29.897
2024-01-01T09:12:02Z,0.8984,137.60,223085,29.505
2024-01-01T09:12:03Z,0.8587,142.32,226798,29.573
2024-01-01T09:12:04Z,0.8876,136.24,229414,29.785
2024-01-01T09:12:05Z,0.8946,137.81,222847,29.491
2024-01-01T09:12:06Z,0.8806,131.84,221182,29.622
2024-01-01T09:12:07Z,0.8949,135.85,229787,29.715
2024-01-01T09:12:08Z,0.9080,141.26,264075,30.227
2024-01-01T09:12:09Z,0.8997,137.92,225704,30.274
2024-01-01T09:12:10Z,0.8984,145.40,213874,30.091
2024-01-01T09:12:11Z,0.9043,130.85,208641,30.014
2024-01-01T09:12:12Z,0.9036,145.30,242549,30.228
2024-01-01T09:12:13Z,0.8955,134.50,194816,29.770
2024-01-01T09:12:14Z,0.9077,142.03,221446,29.429
2024-01-01T09:12:15Z,0.8629,134.74,227988,29.221
2024-01-01T09:12:16Z,0.8804,133.17,218996,29.363
2024-01-01T09:12:17Z,0.8731,125.01,202186,29.303
2024-01-01T09:12:18Z,0.8689,143.30,218546,29.042
2024-01-01T09:12:19Z,0.8963,140.02,223001,29.091
2024-01-01T09:12:20Z,0.9041,137.62,278938,29.753
2024-01-01T09:12:21Z,0.8886,137.68,232393,29.860
2024-01-01T09:12:22Z,0.9007,136.56,253907,30.146
2024-01-01T09:12:23Z,0.8962,135.89,271170,30.614
2024-01-01T09:12:24Z,0.9171,143.30,230246,30.806
2024-01-01T09:12:25Z,0.9219,133.32,217246,30.419
2024-01-01T09:12:26Z,0.9109,141.26,202534,30.329
2024-01-01T09:12:27Z,0.9278,145.54,232882,30.300
2024-01-01T09:12:28Z,0.9001,134.09,215420,30.292
2024-01-01T09:12:29Z,0.8887,142.83,237315,30.065
2024-01-01T09:12:30Z,0.8957,137.61,216530,30.031
2024-01-01T09:12:31Z,0.8929,130.17,207824,30.036
2024-01-01T09:12:32Z,0.8837,137.53,214559,29.761
2024-01-01T09:12:33Z,0.8827,137.83,208611,29.362
2024-01-01T09:12:34Z,0.8938,129.52,212894,29.418
2024-01-01T09:12:35Z,0.8988,133.66,269588,29.966
2024-01-01T09:12:36Z,0.8904,131.88,219752,29.920
2024-01-01T09:12:37Z,0.8989,138.17,226795,30.080
2024-01-01T09:12:38Z,0.9016,137.20,241502,30.342
2024-01-01T09:12:39Z,0.9206,149.96,246757,30.630
2024-01-01T09:12:40Z,0.9100,128.75,218588,30.112
2024-01-01T09:12:41Z,0.9152,138.69,246594,30.429
2024-01-01T09:12:42Z,0.9142,135.35,227535,30.463
2024-01-01T09:12:43Z,0.9097,137.24,239145,30.595
2024-01-01T09:12:44Z,0.9029,142.35,207393,30.604
2024-01-01T09:12:45Z,0.9239,144.85,230920,30.781
2024-01-01T09:12:46Z,0.9135,129.67,220300,30.353
2024-01-01T09:12:47Z,0.8920,134.83,212597,30.203
2024-01-01T09:12:48Z,0.8885,131.02,202447,30.105
2024-01-01T09:12:49Z,0.8752,136.13,209753,29.753
2024-01-01T09:12:50Z,0.9007,128.04,219552,29.538
2024-01-01T09:12:51Z,0.9138,145.31,224734,29.710
2024-01-01T09:12:52Z,0.8869,130.64,231477,29.819
2024-01-01T09:12:53Z,0.8953,132.53,226881,29.688
2024-01-01T09:12:54Z,0.9153,148.00,285379,30.414
2024-01-01T09:12:55Z,0.9074,141.97,221300,30.514
2024-01-01T09:12:56Z,0.8906,144.15,216556,30.356
2024-01-01T09:12:57Z,0.8947,139.74,215018,30.034
2024-01-01T09:12:58Z,0.9036,132.70,197593,30.022
2024-01-01T09:12:59Z,0.8893,137.42,208097,29.862
2024-01-01T09:13:00Z,0.9052,137.03,226428,29.897
2024-01-01T09:13:01Z,0.9107,132.74,226302,29.745
2024-01-01T09:13:02Z,0.9076,146.22,260239,30.077
2024-01-01T09:13:03Z,0.9114,128.36,253281,30.217
2024-01-01T09:13:04Z,0.8824,135.46,216622,29.883
2024-01-01T09:13:05Z,0.9179,132.37,236839,30.035
2024-01-01T09:13:06Z,0.9221,141.89,241427,30.258
2024-01-01T09:13:07Z,0.9152,137.19,215481,30.299
2024-01-01T09:13:08Z,0.9158,150.85,220355,30.118
2024-01-01T09:13:09Z,0.9002,143.85,230446,29.890
2024-01-01T09:13:10Z,0.8997,132.36,198378,29.611
2024-01-01T09:13:11Z,0.8845,128.75,221236,29.328
2024-01-01T09:13:12Z,0.8961,146.63,246615,29.518
2024-01-01T09:13:13Z,0.8910,135.46,241095,29.805
2024-01-01T09:13:14Z,0.9172,136.90,253780,29.985
2024-01-01T09:13:15Z,0.8930,138.76,237711,30.233
2024-01-01T09:13:16Z,0.9221,128.84,240791,30.375
2024-01-01T09:13:17Z,0.8963,138.48,206428,30.004
2024-01-01T09:13:18Z,0.9061,144.16,257113,30.348
2024-01-01T09:13:19Z,0.9099,144.40,219115,30.361
2024-01-01T09:13:20Z,0.8989,134.88,220941,29.865
2024-01-01T09:13:21Z,0.8928,132.45,211114,29.710
2024-01-01T09:13:22Z,0.8875,138.95,241526,29.987
2024-01-01T09:13:23Z,0.8760,138.46,223229,29.414
2024-01-01T09:13:24Z,0.8703,133.88,204178,29.180
2024-01-01T09:13:25Z,0.8937,131.37,254560,29.528
2024-01-01T09:13:26Z,0.9161,137.54,251037,29.809
2024-01-01T09:13:27Z,0.8932,135.82,239502,29.629
2024-01-01T09:13:28Z,0.8808,139.07,225667,29.728
2024-01-01T09:13:29Z,0.9254,135.45,252447,30.069
2024-01-01T09:13:30Z,0.8918,148.69,250756,30.244
2024-01-01T09:13:31Z,0.8892,137.46,204291,29.854
2024-01-01T09:13:32Z,0.8879,137.75,202901,29.665
2024-01-01T09:13:33Z,0.8947,139.37,209637,29.573
2024-01-01T09:13:34Z,0.8807,138.01,204079,29.551
2024-01-01T09:13:35Z,0.8871,140.24,210664,29.268
2024-01-01T09:13:36Z,0.9130,132.72,238477,29.536
2024-01-01T09:13:37Z,0.8907,135.10,217787,29.750
2024-01-01T09:13:38Z,0.9032,131.31,227059,29.738
2024-01-01T09:13:39Z,0.9073,137.71,253932,29.949
2024-01-01T09:13:40Z,0.8808,131.51,243981,30.142
2024-01-01T09:13:41Z,0.9005,136.96,213550,30.085
2024-01-01T09:13:42Z,0.9106,134.03,230080,30.026
2024-01-01T09:13:43Z,0.8969,133.45,236913,30.060
2024-01-01T09:13:44Z,0.8935,135.26,203812,29.662
2024-01-01T09:13:45Z,0.8811,129.62,205770,29.457
2024-01-01T09:13:46Z,0.9019,134.34,269418,29.826
2024-01-01T09:13:47Z,0.8841,135.81,230875,29.810
2024-01-01T09:13:48Z,0.9099,135.79,228920,29.894
2024-01-01T09:13:49Z,0.8862,136.05,248519,30.064
2024-01-01T09:13:50Z,0.8936,149.61,221801,29.835
2024-01-01T09:13:51Z,0.8868,127.57,216839,29.680
2024-01-01T09:13:52Z,0.8764,136.33,227143,29.339
2024-01-01T09:13:53Z,0.8763,135.03,218413,29.361
2024-01-01T09:13:54Z,0.8861,139.26,226440,29.406
2024-01-01T09:13:55Z,0.8958,137.12,233786,29.559
2024-01-01T09:13:56Z,0.8996,139.52,227678,29.573
2024-01-01T09:13:57Z,0.8902,140.92,239433,29.946
2024-01-01T09:13:58Z,0.8984,132.77,218895,29.793
2024-01-01T09:13:59Z,0.8934,130.98,228068,29.875
2024-01-01T09:14:00Z,0.9014,132.34,239948,30.084
2024-01-01T09:14:01Z,0.9150,139.26,252007,30.366
2024-01-01T09:14:02Z,0.8980,136.65,228934,30.503
2024-01-01T09:14:03Z,0.9270,139.90,238090,30.597
2024-01-01T09:14:04Z,0.9172,145.15,202057,30.585
2024-01-01T09:14:05Z,0.9154,129.63,229660,30.519
2024-01-01T09:14:06Z,0.9060,134.90,207911,30.168
2024-01-01T09:14:07Z,0.8919,141.03,229658,30.191
2024-01-01T09:14:08Z,0.9089,148.05,225732,30.149
2024-01-01T09:14:09Z,0.9035,144.26,215713,30.114
2024-01-01T09:14:10Z,0.8928,138.63,233052,29.907
2024-01-01T09:14:11Z,0.8993,145.17,205672,29.876
2024-01-01T09:14:12Z,0.8738,145.59,202155,29.500
2024-01-01T09:14:13Z,0.9117,137.00,220826,29.531
2024-01-01T09:14:14Z,0.8755,131.19,219928,29.324
2024-01-01T09:14:15Z,0.8822,136.78,230540,29.487
2024-01-01T09:14:16Z,0.8907,140.01,219219,29.297
2024-01-01T09:14:17Z,0.8854,143.40,241222,29.322
2024-01-01T09:14:18Z,0.8819,133.14,200413,29.363
2024-01-01T09:14:19Z,0.8824,140.56,234276,29.525
2024-01-01T09:14:20Z,0.8881,141.65,201512,29.180
2024-01-01T09:14:21Z,0.8867,137.37,232612,29.486
2024-01-01T09:14:22Z,0.8825,140.22,228536,29.578
2024-01-01T09:14:23Z,0.8881,133.20,217341,29.564
2024-01-01T09:14:24Z,0.8877,130.03,225772,29.609
2024-01-01T09:14:25Z,0.9020,144.44,275935,30.193
2024-01-01T09:14:26Z,0.9061,144.73,253611,30.435
2024-01-01T09:14:27Z,0.9006,138.02,209561,30.270
2024-01-01T09:14:28Z,0.8911,137.74,228449,29.875
2024-01-01T09:14:29Z,0.8690,141.22,233488,29.552
2024-01-01T09:14:30Z,0.8783,141.52,218669,29.275
2024-01-01T09:14:31Z,0.8999,132.78,219205,29.057
2024-01-01T09:14:32Z,0.8788,135.81,207742,28.783
2024-01-01T09:14:33Z,0.8636,138.40,223956,28.946
2024-01-01T09:14:34Z,0.8813,137.80,216795,29.106
2024-01-01T09:14:35Z,0.9057,132.67,235517,29.295
2024-01-01T09:14:36Z,0.8717,139.74,209411,29.051
2024-01-01T09:14:37Z,0.8731,138.83,242223,29.447
2024-01-01T09:14:38Z,0.9017,139.66,210255,29.130
2024-01-01T09:14:39Z,0.8810,137.80,227157,29.254
2024-01-01T09:14:40Z,0.8663,137.92,220444,29.030
2024-01-01T09:14:41Z,0.8776,133.33,256224,29.270
2024-01-01T09:14:42Z,0.8822,136.06,224274,29.336
2024-01-01T09:14:43Z,0.9013,140.24,291989,30.147
2024-01-01T09:14:44Z,0.8951,137.01,256399,30.382
2024-01-01T09:14:45Z,0.9150,137.09,223119,30.227
2024-01-01T09:14:46Z,0.8904,134.32,216957,30.175
2024-01-01T09:14:47Z,0.9147,147.70,225565,29.966
2024-01-01T09:14:48Z,0.9250,139.89,214005,30.102
2024-01-01T09:14:49Z,0.9090,133.90,227046,29.848
2024-01-01T09:14:50Z,0.8938,129.30,236250,29.966
2024-01-01T09:14:51Z,0.9104,133.71,218022,29.558
2024-01-01T09:14:52Z,0.9055,138.74,221824,29.499
2024-01-01T09:14:53Z,0.8841,129.93,219332,28.992
2024-01-01T09:14:54Z,0.8607,137.01,199521,28.932
2024-01-01T09:14:55Z,0.8566,132.25,227610,28.665
2024-01-01T09:14:56Z,0.8852,140.08,256384,29.087
2024-01-01T09:14:57Z,0.8829,133.92,247442,29.397
2024-01-01T09:14:58Z,0.8887,143.21,241882,29.593
2024-01-01T09:14:59Z,0.8822,134.83,223972,29.642
2024-01-01T09:15:00Z,0.8814,137.92,255083,29.855
2024-01-01T09:15:01Z,0.8744,132.15,213074,29.469
2024-01-01T09:15:02Z,0.8938,129.52,216577,29.368
2024-01-01T09:15:03Z,0.8741,134.09,232912,29.259
2024-01-01T09:15:04Z,0.8912,131.16,226683,29.140
2024-01-01T09:15:05Z,0.9101,137.89,307727,29.948
2024-01-01T09:15:06Z,0.9115,138.52,262814,30.432
2024-01-01T09:15:07Z,0.9201,137.54,223735,30.421
2024-01-01T09:15:08Z,0.9124,142.79,208190,30.351
2024-01-01T09:15:09Z,0.9143,140.30,225814,30.486
2024-01-01T09:15:10Z,0.8942,137.60,218951,29.505
2024-01-01T09:15:11Z,0.8762,137.82,225557,29.094
2024-01-01T09:15:12Z,0.8741,142.78,252875,29.283
2024-01-01T09:15:13Z,0.8760,141.77,211629,29.131
2024-01-01T09:15:14Z,0.8842,136.79,229429,29.142
2024-01-01T09:15:15Z,0.8845,142.51,267912,29.618
2024-01-01T09:15:16Z,0.9066,136.88,246791,29.891
2024-01-01T09:15:17Z,0.9091,129.91,255089,30.040
2024-01-01T09:15:18Z,0.9043,133.50,213502,29.854
2024-01-01T09:15:19Z,0.8911,146.48,239444,29.429
2024-01-01T09:15:20Z,0.9036,133.67,227088,29.471
2024-01-01T09:15:21Z,0.9033,140.17,212206,29.312
2024-01-01T09:15:22Z,0.8909,131.69,211973,28.709
2024-01-01T09:15:23Z,0.8843,139.44,245284,29.130
2024-01-01T09:15:24Z,0.8842,130.70,226818,29.188
2024-01-01T09:15:25Z,0.8651,138.84,217445,28.875
2024-01-01T09:15:26Z,0.8759,129.68,219623,28.878
2024-01-01T09:15:27Z,0.8780,139.91,207158,28.799
2024-01-01T09:15:28Z,0.8521,129.26,226837,28.397
2024-01-01T09:15:29Z,0.8767,128.84,215516,28.393
2024-01-01T09:15:30Z,0.8625,136.33,247799,28.507
2024-01-01T09:15:31Z,0.8827,133.34,236647,28.795
2024-01-01T09:15:32Z,0.8932,138.04,246203,28.974
2024-01-01T09:15:33Z,0.8839,140.49,220910,29.050
2024-01-01T09:15:34Z,0.8795,137.07,244027,29.440
2024-01-01T09:15:35Z,0.8601,139.57,219056,29.262
2024-01-01T09:15:36Z,0.8831,131.18,220740,29.131
2024-01-01T09:15:37Z,0.8855,136.40,214556,29.163
2024-01-01T09:15:38Z,0.8938,140.46,263897,29.475
2024-01-01T09:15:39Z,0.8897,131.85,202319,29.321
2024-01-01T09:15:40Z,0.8811,123.92,211156,29.367
2024-01-01T09:15:41Z,0.8892,145.31,222678,29.221
2024-01-01T09:15:42Z,0.8720,125.43,202832,29.133
2024-01-01T09:15:43Z,0.8795,122.82,216951,29.164
2024-01-01T09:15:44Z,0.8843,134.13,209385,29.033
2024-01-01T09:15:45Z,0.8755,130.05,239004,28.847
2024-01-01T09:15:46Z,0.8727,134.42,216754,28.854
2024-01-01T09:15:47Z,0.8616,130.92,227594,28.943
2024-01-01T09:15:48Z,0.8873,125.99,219912,28.605
2024-01-01T09:15:49Z,0.8625,131.13,241742,28.895
2024-01-01T09:15:50Z,0.8770,131.19,227995,28.952
2024-01-01T09:15:51Z,0.8892,127.91,219254,28.676
2024-01-01T09:15:52Z,0.8868,141.48,219972,28.795
2024-01-01T09:15:53Z,0.8886,132.36,228524,28.521
2024-01-01T09:15:54Z,0.8695,138.95,218713,28.214
2024-01-01T09:15:55Z,0.8720,133.66,203141,28.093
2024-01-01T09:15:56Z,0.8511,136.74,238942,28.374
2024-01-01T09:15:57Z,0.8679,129.79,202168,28.198
2024-01-01T09:15:58Z,0.8798,132.61,269302,28.798
2024-01-01T09:15:59Z,0.8713,129.26,222061,28.760
2024-01-01T09:16:00Z,0.9003,141.57,241406,29.027
2024-01-01T09:16:01Z,0.8994,136.19,236063,29.052
2024-01-01T09:16:02Z,0.8749,131.45,226588,29.081
2024-01-01T09:16:03Z,0.8860,136.07,206724,29.055
2024-01-01T09:16:04Z,0.8728,130.88,210966,28.827
2024-01-01T09:16:05Z,0.9012,127.88,209035,28.889
2024-01-01T09:16:06Z,0.8712,132.63,202361,28.623
2024-01-01T09:16:07Z,0.8722,128.57,247565,28.829
2024-01-01T09:16:08Z,0.8691,131.31,210983,28.875
2024-01-01T09:16:09Z,0.8618,143.58,224065,28.877
2024-01-01T09:16:10Z,0.8675,127.97,221830,28.705
2024-01-01T09:16:11Z,0.8692,136.55,238909,29.012
2024-01-01T09:16:12Z,0.8786,126.63,219299,28.832
2024-01-01T09:16:13Z,0.8638,127.95,221240,28.372
2024-01-01T09:16:14Z,0.8847,139.95,288038,29.172
2024-01-01T09:16:15Z,0.8876,133.34,213817,29.307
2024-01-01T09:16:16Z,0.8977,137.45,226720,29.416
2024-01-01T09:16:17Z,0.8925,129.81,283910,29.952
2024-01-01T09:16:18Z,0.9000,125.81,277247,30.403
2024-01-01T09:16:19Z,0.8995,137.69,243362,30.105
2024-01-01T09:16:20Z,0.9099,135.16,235960,30.390
2024-01-01T09:16:21Z,0.9258,146.26,243296,30.697
2024-01-01T09:16:22Z,0.8990,139.82,231122,30.429
2024-01-01T09:16:23Z,0.8863,147.22,219060,30.325
2024-01-01T09:16:24Z,0.8968,139.14,219791,30.317
2024-01-01T09:16:25Z,0.9007,136.41,223710,30.183
2024-01-01T09:16:26Z,0.8942,125.38,211838,29.818
2024-01-01T09:16:27Z,0.8880,130.23,227225,29.832
2024-01-01T09:16:28Z,0.9038,135.07,241095,29.827
2024-01-01T09:16:29Z,0.8904,136.93,221307,29.739
2024-01-01T09:16:30Z,0.8818,137.34,211661,29.415
2024-01-01T09:16:31Z,0.8926,135.92,233843,29.499
2024-01-01T09:16:32Z,0.9001,137.47,241943,29.607
2024-01-01T09:16:33Z,0.8976,132.06,221105,29.483
2024-01-01T09:16:34Z,0.8801,124.96,221810,29.220
2024-01-01T09:16:35Z,0.8988,143.73,267387,29.652
2024-01-01T09:16:36Z,0.8818,133.29,211564,29.640
2024-01-01T09:16:37Z,0.8764,137.17,208196,29.464
2024-01-01T09:16:38Z,0.8934,136.38,257141,29.927
2024-01-01T09:16:39Z,0.9234,136.83,266649,30.276
2024-01-01T09:16:40Z,0.8840,127.07,237143,30.254
2024-01-01T09:16:41Z,0.8887,135.32,208312,29.930
2024-01-01T09:16:42Z,0.9151,131.78,191540,29.791
2024-01-01T09:16:43Z,0.9108,138.32,229373,29.673
2024-01-01T09:16:44Z,0.8754,131.08,218724,29.440
2024-01-01T09:16:45Z,0.8756,134.84,220457,29.038
2024-01-01T09:16:46Z,0.8609,140.48,215411,28.965
2024-01-01T09:16:47Z,0.8709,143.37,230644,29.140
2024-01-01T09:16:48Z,0.8708,133.25,222634,28.680
2024-01-01T09:16:49Z,0.8879,129.86,229637,28.843
2024-01-01T09:16:50Z,0.8898,129.80,225257,28.898
2024-01-01T09:16:51Z,0.8783,139.22,245118,29.275
2024-01-01T09:16:52Z,0.8865,135.17,236429,29.401
2024-01-01T09:16:53Z,0.8819,135.15,225015,29.561
2024-01-01T09:16:54Z,0.8899,134.93,234415,29.658
2024-01-01T09:16:55Z,0.9011,131.29,257005,29.783
2024-01-01T09:16:56Z,0.8936,134.52,219510,29.616
2024-01-01T09:16:57Z,0.8919,127.81,220080,29.613
2024-01-01T09:16:58Z,0.8954,132.50,238845,29.794
2024-01-01T09:16:59Z,0.9040,144.39,219855,29.680
2024-01-01T09:17:00Z,0.9166,128.10,233320,29.727
2024-01-01T09:17:01Z,0.9149,136.59,284471,30.346
2024-01-01T09:17:02Z,0.9202,133.80,248159,30.155
2024-01-01T09:17:03Z,0.9234,137.72,239025,30.026
2024-01-01T09:17:04Z,0.9075,138.05,211687,30.012
2024-01-01T09:17:05Z,0.8953,137.78,234011,30.107
2024-01-01T09:17:06Z,0.8867,139.00,216719,29.776
2024-01-01T09:17:07Z,0.9050,140.20,268143,30.159
2024-01-01T09:17:08Z,0.9326,133.05,259312,30.549
2024-01-01T09:17:09Z,0.9116,138.72,214384,30.489
2024-01-01T09:17:10Z,0.9075,143.20,210978,30.586
2024-01-01T09:17:11Z,0.9222,144.48,212940,30.545
2024-01-01T09:17:12Z,0.8934,144.49,222078,30.543
2024-01-01T09:17:13Z,0.8995,137.34,216193,30.255
2024-01-01T09:17:14Z,0.9312,138.65,240781,30.293
2024-01-01T09:17:15Z,0.8955,147.95,213382,30.327
2024-01-01T09:17:16Z,0.9041,137.65,215571,30.346
2024-01-01T09:17:17Z,0.9039,146.73,222569,30.403
2024-01-01T09:17:18Z,0.9071,137.06,201338,30.150
2024-01-01T09:17:19Z,0.8947,129.31,223863,29.870
2024-01-01T09:17:20Z,0.9008,140.24,228448,29.948
